"year","exp_unit","richness","Evar"
2008,"Canada_LGS.6::A::G::2008",14,0.192727283273451
2008,"Canada_LGS.6::A::U::2008",13,0.156136548011208
2008,"Canada_llrs::A::G::2008",14,0.520197407844939
2008,"Canada_llrs::A::U::2008",11,0.119045735063071
2008,"Canada_lls1::A::G::2008",18,0.126689027723865
2008,"Canada_lls1::A::U::2008",10,0.21249422868588
2008,"Canada_llw::A::G::2008",11,0.23800168101323
2008,"Canada_llw::A::U::2008",12,0.189874457293563
2008,"Canada_Long.lake.4::A::G::2008",14,0.119651060553751
2008,"Canada_Long.lake.4::A::U::2008",13,0.140096962181062
2008,"Canada_Long.lake.5::A::G::2008",18,0.15097691937541
2008,"Canada_Long.lake.5::A::U::2008",16,0.145278456760174
2008,"Canada_Long.lake.6::A::G::2008",20,0.175544810253445
2008,"Canada_Long.lake.6::A::U::2008",22,0.18669438805247
2008,"Canada_Lundbom.Lake::A::G::2008",11,0.205174070033092
2008,"Canada_Lundbom.Lake::A::U::2008",8,0.407344095307957
2008,"Canada_Mara.1::A::G::2008",12,0.182438066693784
2008,"Canada_Mara.1::A::U::2008",14,0.140387463050854
2008,"Canada_MG1.LDB::A::G::2008",13,0.263307908170947
2008,"Canada_MG1.LDB::A::U::2008",16,0.137088195469661
2008,"Canada_MG2.LDB::A::G::2008",18,0.159517638435206
2008,"Canada_MG2.LDB::A::U::2008",15,0.258324640452461
2008,"Canada_MG3.LDB::A::G::2008",16,0.209576691083284
2008,"Canada_MG3.LDB::A::U::2008",17,0.177652767531382
2008,"Canada_MGBR.1::A::G::2008",15,0.161289988836594
2008,"Canada_MGBR.1::A::U::2008",15,0.141897731462916
2008,"Canada_MGBR.2::A::G::2008",14,0.132256617065435
2008,"Canada_MGBR.2::A::U::2008",17,0.157558319072089
2008,"Canada_Powerline::A::G::2008",15,0.129854672034839
2008,"Canada_Powerline::A::U::2008",6,0.142131267508032
2008,"Canada_Redhil::A::G::2008",17,0.183587688187769
2008,"Canada_Redhil::A::U::2008",16,0.163086250777721
2008,"Canada_Repeter::A::G::2008",13,0.274795892203195
2008,"Canada_Repeter::A::U::2008",8,0.158960349765542
2008,"Canada_Summit.North::A::G::2008",16,0.229500661079947
2008,"Canada_Summit.North::A::U::2008",12,0.335938257583553
2008,"Canada_Summit.South::A::G::2008",17,0.187060573781962
2008,"Canada_Summit.South::A::U::2008",8,0.298660131149282
2008,"Canada_TMV::A::G::2008",15,0.309827040851776
2008,"Canada_TMV::A::U::2008",17,0.18059590817739
2008,"Canada_UG1.LDB::A::G::2008",13,0.325728642621559
2008,"Canada_UG1.LDB::A::U::2008",10,0.147734231943249
2008,"Canada_UG2.LDB::A::G::2008",13,0.155713637968019
2008,"Canada_UG2.LDB::A::U::2008",9,0.151284303388083
2008,"Canada_UG3.LDB::A::G::2008",14,0.184940012883007
2008,"Canada_UG3.LDB::A::U::2008",4,0.0793334623778845
2011,"CanaryIsland_Anaga::A::G::2011",58,0.713773979855208
2011,"CanaryIsland_Anaga::A::U::2011",65,0.760674883887257
2011,"CanaryIsland_Anaga::B::G::2011",61,0.732818201302399
2011,"CanaryIsland_Anaga::B::U::2011",76,0.75857291038106
2011,"CanaryIsland_Anaga::C::G::2011",61,0.777495275231396
2011,"CanaryIsland_Anaga::C::U::2011",65,0.729346335958364
2011,"CanaryIsland_Anaga::D::G::2011",74,0.805752142280462
2011,"CanaryIsland_Anaga::D::U::2011",72,0.760855227075942
2009,"CanaryIsland_Teno::A1::G::2009",68,0.939472050400289
2010,"CanaryIsland_Teno::A1::G::2010",60,0.768140418686763
2009,"CanaryIsland_Teno::A1::U::2009",60,0.872963265593884
2010,"CanaryIsland_Teno::A1::U::2010",59,0.780466294561456
2009,"CanaryIsland_Teno::A2::G::2009",62,0.971688056382351
2010,"CanaryIsland_Teno::A2::G::2010",63,0.734845769623124
2009,"CanaryIsland_Teno::A2::U::2009",57,0.955910679379363
2010,"CanaryIsland_Teno::A2::U::2010",68,0.806727364800104
2009,"CanaryIsland_Teno::B3::G::2009",65,0.937782459509045
2010,"CanaryIsland_Teno::B3::G::2010",57,0.759621707001196
2009,"CanaryIsland_Teno::B3::U::2009",67,0.92673204962872
2010,"CanaryIsland_Teno::B3::U::2010",63,0.654186125941496
2009,"CanaryIsland_Teno::B4::G::2009",36,0.777409503565371
2010,"CanaryIsland_Teno::B4::G::2010",36,0.663689939376555
2009,"CanaryIsland_Teno::B4::U::2009",40,0.907580854042398
2010,"CanaryIsland_Teno::B4::U::2010",44,0.658100983943716
2009,"CanaryIsland_Teno::C5::G::2009",66,0.846705403518934
2010,"CanaryIsland_Teno::C5::G::2010",59,0.700471201779693
2009,"CanaryIsland_Teno::C5::U::2009",59,0.85519914345666
2010,"CanaryIsland_Teno::C5::U::2010",56,0.77778848396373
2009,"CanaryIsland_Teno::C6::G::2009",54,0.476836986827316
2010,"CanaryIsland_Teno::C6::G::2010",53,0.567227010071123
2009,"CanaryIsland_Teno::C6::U::2009",53,0.482005000797317
2010,"CanaryIsland_Teno::C6::U::2010",44,0.633970030665655
2009,"CanaryIsland_Teno::D7::G::2009",47,0.772988698517891
2010,"CanaryIsland_Teno::D7::G::2010",52,0.69180042838869
2009,"CanaryIsland_Teno::D7::U::2009",64,0.727481300180325
2010,"CanaryIsland_Teno::D7::U::2010",58,0.491969441578477
2009,"CanaryIsland_Teno::D8::G::2009",50,0.648604112093758
2010,"CanaryIsland_Teno::D8::G::2010",43,0.738225863064031
2009,"CanaryIsland_Teno::D8::U::2009",60,0.861683018990561
2010,"CanaryIsland_Teno::D8::U::2010",44,0.697999331161395
2011,"CanaryIsland_Valle::A::G::2011",55,0.719010988995283
2011,"CanaryIsland_Valle::A::U::2011",51,0.705557351342571
2011,"CanaryIsland_Valle::B::G::2011",51,0.811559471164475
2011,"CanaryIsland_Valle::B::U::2011",55,0.758143725991128
2011,"CanaryIsland_Valle::C::G::2011",43,0.71784513661748
2011,"CanaryIsland_Valle::C::U::2011",43,0.726016756872306
2011,"CanaryIsland_Valle::D::G::2011",31,0.638591507460386
2011,"CanaryIsland_Valle::D::U::2011",39,0.889344221646489
2011,"CanaryIsland_Valle::E::G::2011",47,0.756124431599877
2011,"CanaryIsland_Valle::E::U::2011",38,0.717917020411986
2002,"CedarCreek::101A::G::2002",29,0.154324756718761
2002,"CedarCreek::101A::U::2002",25,0.113151125009452
2002,"CedarCreek::101B::G::2002",38,0.128683161566597
2002,"CedarCreek::101B::U::2002",28,0.140409782743776
2002,"CedarCreek::104A::G::2002",23,0.114825626126227
2002,"CedarCreek::104A::U::2002",23,0.0954577833899213
2002,"CedarCreek::106A::G::2002",28,0.170137642863527
2002,"CedarCreek::106A::U::2002",30,0.130499395981537
2002,"CedarCreek::108A::G::2002",29,0.12646723235834
2002,"CedarCreek::108A::U::2002",31,0.193193515429462
2002,"CedarCreek::401A::G::2002",36,0.203204566517987
2002,"CedarCreek::401A::U::2002",39,0.193341340853328
2006,"China_LC::A::G::2006",11,0.119834895079777
2007,"China_LC::A::G::2007",16,0.119205762322441
2008,"China_LC::A::G::2008",16,0.128876940913456
2006,"China_LC::A::U::2006",29,0.106688389567822
2007,"China_LC::A::U::2007",27,0.0939622397053146
2008,"China_LC::A::U::2008",28,0.108176780179666
2005,"China_SG::A::G::2005",13,0.0785868800271943
2006,"China_SG::A::G::2006",14,0.109248076513152
2007,"China_SG::A::G::2007",17,0.0634704255584606
2005,"China_SG::A::U::2005",21,0.0876465750847857
2006,"China_SG::A::U::2006",24,0.135015576501658
2007,"China_SG::A::U::2007",23,0.0982947714808695
2013,"Cisco Mesa::A::G::2013",15,0.271197998093233
2013,"Cisco Mesa::A::U::2013",16,0.205702864421788
2013,"Cisco Wash 1::A::G::2013",12,0.226413462938898
2013,"Cisco Wash 1::A::U::2013",13,0.174647319348408
2013,"Cisco Wash 2::A::G::2013",18,0.191354874653669
2013,"Cisco Wash 2::A::U::2013",20,0.277864999414393
2011,"CPER::10SE::G::2011",30,0.175673423279424
2011,"CPER::10SE::U::2011",25,0.159262559112192
2011,"CPER::10SW::G::2011",16,0.134427107166514
2011,"CPER::10SW::U::2011",12,0.143467229958245
2011,"CPER::11S::G::2011",21,0.115696592947091
2011,"CPER::11S::U::2011",16,0.15871179260965
2011,"CPER::15E::G::2011",19,0.10180689694086
2011,"CPER::15E::U::2011",21,0.233363728610669
2011,"CPER::17N::G::2011",15,0.250216722903128
2011,"CPER::17N::U::2011",16,0.186239158291376
2011,"CPER::19NE::G::2011",23,0.196051754872498
2011,"CPER::19NE::U::2011",17,0.165923651967306
2011,"CPER::19NW::G::2011",21,0.163689701606088
2011,"CPER::19NW::U::2011",16,0.121172126178476
2011,"CPER::1SE::G::2011",5,0.175535463960919
2011,"CPER::1SE::U::2011",7,0.0724648575713642
2011,"CPER::22E::G::2011",19,0.129526272335824
2011,"CPER::22E::U::2011",23,0.178644121282491
2011,"CPER::24NW::G::2011",16,0.125162079829366
2011,"CPER::24NW::U::2011",21,0.15837097790541
2011,"CPER::5E::G::2011",12,0.126233398103652
2011,"CPER::5E::U::2011",12,0.194839211301292
2011,"CPER::5W::G::2011",20,0.121486360811505
2011,"CPER::5W::U::2011",14,0.233033839696612
2011,"CPER::6E::G::2011",27,0.210415459492473
2011,"CPER::6E::U::2011",25,0.140745026183789
2011,"CPER::6W::G::2011",27,0.147152503574949
2011,"CPER::6W::U::2011",17,0.171040871343084
2011,"CPER::7NE::G::2011",23,0.188696045384121
2011,"CPER::7NE::U::2011",19,0.126565144878894
2011,"CPER::7SW::G::2011",19,0.137807585309007
2011,"CPER::7SW::U::2011",20,0.136556910834596
2011,"CPER::8NC::G::2011",11,0.111406485306358
2011,"CPER::8NC::U::2011",11,0.125752485906249
2002,"DesertHigh::Bear Canyon::G::2002",19,0.264239496969908
2002,"DesertHigh::Bear Canyon::U::2002",17,0.31378628456748
2002,"DesertHigh::Dog Pen::G::2002",16,0.323511117462576
2002,"DesertHigh::Dog Pen::U::2002",14,0.342024236161723
2002,"DesertHigh::Scare Crow::G::2002",20,0.393181886231711
2002,"DesertHigh::Scare Crow::U::2002",19,0.275472997347217
2002,"DesertLow::Alkali::G::2002",12,0.360935768875825
2002,"DesertLow::BP::G::2002",8,0.371450325563809
2002,"DesertLow::BP::U::2002",5,0.283489151254636
2002,"DesertLow::wheatgrass::G::2002",8,0.284279520115462
2002,"DesertLow::wheatgrass::U::2002",8,0.158404943538965
2002,"DesertSage::Dip::G::2002",14,0.249223589906735
2002,"DesertSage::Dip::U::2002",14,0.229556091083875
2002,"DesertSage::Kate::G::2002",13,0.285246514324293
2002,"DesertSage::Kate::U::2002",12,0.256686014243498
2002,"DesertSage::Neponset::G::2002",11,0.262513109165315
2002,"DesertSage::Neponset::U::2002",9,0.406443329195077
2013,"Dry Valley::A::G::2013",13,0.214620264329933
2013,"Dry Valley::A::U::2013",16,0.154366313677025
2003,"Ethiopia::Dambalabachana::G::2003",13,0.258606642670148
2003,"Ethiopia::Dambalabachana::U::2003",15,0.241769810646763
2003,"Ethiopia::Dambi::G::2003",16,0.193395811406599
2003,"Ethiopia::Dambi::U::2003",15,0.251342453054715
2003,"Ethiopia::DanbalaDhibayu::G::2003",18,0.48030048185684
2003,"Ethiopia::DanbalaDhibayu::U::2003",18,0.311396339919193
2003,"Ethiopia::Dikale::G::2003",14,0.154902836256496
2003,"Ethiopia::Dikale::U::2003",16,0.212646224610869
2003,"Ethiopia::Halona::G::2003",14,0.203440524899749
2003,"Ethiopia::Halona::U::2003",16,0.213996256348649
2003,"Ethiopia::Siiquu::G::2003",13,0.243735901880064
2003,"Ethiopia::Siiquu::U::2003",18,0.290857811608367
2001,"FortKeogh::site1::G::2001",22,0.101839440008854
2002,"FortKeogh::site1::G::2002",16,0.10897775890926
2003,"FortKeogh::site1::G::2003",17,0.135016357508208
2004,"FortKeogh::site1::G::2004",22,0.0968665538465308
2005,"FortKeogh::site1::G::2005",28,0.116150356756463
2006,"FortKeogh::site1::G::2006",22,0.0636196891119241
2007,"FortKeogh::site1::G::2007",27,0.0804000997377076
2008,"FortKeogh::site1::G::2008",23,0.0723804332668743
2010,"FortKeogh::site1::G::2010",24,0.0905227970257175
2012,"FortKeogh::site1::G::2012",13,0.126050967619473
2014,"FortKeogh::site1::G::2014",26,0.141926365710492
2001,"FortKeogh::site1::U::2001",22,0.117856045074748
2002,"FortKeogh::site1::U::2002",19,0.0651894795864369
2003,"FortKeogh::site1::U::2003",19,0.146602452545701
2004,"FortKeogh::site1::U::2004",25,0.0739663017666218
2005,"FortKeogh::site1::U::2005",27,0.0794029763915315
2006,"FortKeogh::site1::U::2006",25,0.095472118878933
2007,"FortKeogh::site1::U::2007",31,0.0707372623416684
2008,"FortKeogh::site1::U::2008",26,0.0697429606334921
2010,"FortKeogh::site1::U::2010",27,0.0788249044547181
2012,"FortKeogh::site1::U::2012",14,0.159843554449115
2014,"FortKeogh::site1::U::2014",27,0.0992469669636756
2001,"FortKeogh::site2::G::2001",21,0.075745337564506
2002,"FortKeogh::site2::G::2002",12,0.131452186735601
2003,"FortKeogh::site2::G::2003",17,0.128200240286525
2004,"FortKeogh::site2::G::2004",17,0.133986871987267
2005,"FortKeogh::site2::G::2005",19,0.121595627997531
2006,"FortKeogh::site2::G::2006",28,0.0799737885812069
2007,"FortKeogh::site2::G::2007",29,0.103277772133354
2008,"FortKeogh::site2::G::2008",27,0.0808057619427135
2010,"FortKeogh::site2::G::2010",24,0.0622462349694535
2012,"FortKeogh::site2::G::2012",13,0.0932034957011674
2014,"FortKeogh::site2::G::2014",24,0.109047222856854
2001,"FortKeogh::site2::U::2001",19,0.0802842231646346
2002,"FortKeogh::site2::U::2002",21,0.0840806438251952
2003,"FortKeogh::site2::U::2003",23,0.114879695129
2004,"FortKeogh::site2::U::2004",22,0.0857326782952278
2005,"FortKeogh::site2::U::2005",29,0.140477152433734
2006,"FortKeogh::site2::U::2006",23,0.0907808221285051
2007,"FortKeogh::site2::U::2007",33,0.0757659910312694
2008,"FortKeogh::site2::U::2008",29,0.0865672589037293
2010,"FortKeogh::site2::U::2010",28,0.0937442578257879
2012,"FortKeogh::site2::U::2012",16,0.123517670696264
2014,"FortKeogh::site2::U::2014",27,0.102235724065795
2001,"FortKeogh::site3::G::2001",21,0.0972526530614352
2002,"FortKeogh::site3::G::2002",12,0.118003171360869
2003,"FortKeogh::site3::G::2003",16,0.141470433145661
2004,"FortKeogh::site3::G::2004",25,0.101967907830595
2005,"FortKeogh::site3::G::2005",24,0.137681711048459
2006,"FortKeogh::site3::G::2006",29,0.107189516702259
2007,"FortKeogh::site3::G::2007",26,0.0976706168320469
2008,"FortKeogh::site3::G::2008",24,0.0919072262461834
2010,"FortKeogh::site3::G::2010",29,0.0798513972582998
2012,"FortKeogh::site3::G::2012",10,0.146410437369274
2014,"FortKeogh::site3::G::2014",18,0.0675386863810628
2001,"FortKeogh::site3::U::2001",23,0.1068883462847
2002,"FortKeogh::site3::U::2002",21,0.117566504239853
2003,"FortKeogh::site3::U::2003",18,0.152653179061235
2004,"FortKeogh::site3::U::2004",21,0.0806645992747668
2005,"FortKeogh::site3::U::2005",35,0.109991189089632
2006,"FortKeogh::site3::U::2006",28,0.120236838983807
2007,"FortKeogh::site3::U::2007",33,0.142522139705976
2008,"FortKeogh::site3::U::2008",27,0.156629256597909
2010,"FortKeogh::site3::U::2010",31,0.0770573514463824
2012,"FortKeogh::site3::U::2012",9,0.0655380210415785
2014,"FortKeogh::site3::U::2014",13,0.0867156499578742
2001,"FortKeogh::site4::G::2001",19,0.115301752966245
2002,"FortKeogh::site4::G::2002",14,0.149749881927473
2003,"FortKeogh::site4::G::2003",14,0.0773275525260773
2004,"FortKeogh::site4::G::2004",19,0.11763525928107
2005,"FortKeogh::site4::G::2005",26,0.0781478443021769
2006,"FortKeogh::site4::G::2006",18,0.0776380376223446
2007,"FortKeogh::site4::G::2007",25,0.0874918274881222
2008,"FortKeogh::site4::G::2008",31,0.0917808768422164
2010,"FortKeogh::site4::G::2010",21,0.0748597076702289
2012,"FortKeogh::site4::G::2012",15,0.101316890511859
2014,"FortKeogh::site4::G::2014",23,0.0870084481145394
2001,"FortKeogh::site4::U::2001",23,0.0736432029367475
2002,"FortKeogh::site4::U::2002",11,0.135726051578
2003,"FortKeogh::site4::U::2003",17,0.137210226983684
2004,"FortKeogh::site4::U::2004",22,0.0862688865101747
2005,"FortKeogh::site4::U::2005",26,0.112136827895164
2006,"FortKeogh::site4::U::2006",25,0.0739755053596972
2007,"FortKeogh::site4::U::2007",28,0.0869883545141775
2008,"FortKeogh::site4::U::2008",26,0.0820689395119826
2010,"FortKeogh::site4::U::2010",28,0.111763230828686
2012,"FortKeogh::site4::U::2012",15,0.129295670969273
2014,"FortKeogh::site4::U::2014",27,0.109713029663574
2009,"France_Heath::Babars::G::2009",47,0.367061727359893
2009,"France_Heath::Babars::U::2009",42,0.291300996295664
2009,"France_Heath::Crozet::G::2009",49,0.321928523015219
2009,"France_Heath::Crozet::U::2009",40,0.391247836781766
2009,"France_Heath::Mays::G::2009",46,0.326927632838912
2009,"France_Heath::Mays::U::2009",46,0.297213583973181
2009,"France_Mesic::E::G::2009",48,0.430997756697347
2009,"France_Mesic::E::U::2009",44,0.33247585019711
2009,"France_Mesic::F::G::2009",44,0.401201248217366
2009,"France_Mesic::F::U::2009",46,0.304356066936102
2009,"France_Mesic::H::G::2009",49,0.376971172992274
2009,"France_Mesic::H::U::2009",48,0.353036680716959
2009,"France_Xeric::A::G::2009",35,0.333411849499906
2009,"France_Xeric::A::U::2009",42,0.318531469767963
2009,"France_Xeric::B::G::2009",37,0.375788744109888
2009,"France_Xeric::B::U::2009",39,0.263268535850643
2009,"France_Xeric::D::G::2009",35,0.279685353735018
2009,"France_Xeric::D::U::2009",36,0.248967581526105
2004,"Germany1::A::G::2004",111,0.276513665300081
2005,"Germany1::A::G::2005",102,0.236291204737915
2006,"Germany1::A::G::2006",107,0.2310645652414
2007,"Germany1::A::G::2007",99,0.226478316647245
2008,"Germany1::A::G::2008",104,0.228266443039913
2009,"Germany1::A::G::2009",99,0.222884224336613
2010,"Germany1::A::G::2010",103,0.20966188550328
2011,"Germany1::A::G::2011",90,0.204086450113781
2004,"Germany1::A::U::2004",109,0.238397384277986
2005,"Germany1::A::U::2005",94,0.211889312183454
2006,"Germany1::A::U::2006",95,0.212291769700725
2007,"Germany1::A::U::2007",96,0.21342721451619
2008,"Germany1::A::U::2008",83,0.201658420008801
2009,"Germany1::A::U::2009",80,0.188454630939886
2010,"Germany1::A::U::2010",78,0.186199056328745
2011,"Germany1::A::U::2011",75,0.198626593006327
2004,"Germany2::A1::G::2004",42,0.224217738787613
2005,"Germany2::A1::G::2005",39,0.217083538515404
2006,"Germany2::A1::G::2006",27,0.164571601431832
2007,"Germany2::A1::G::2007",24,0.155884947088997
2008,"Germany2::A1::G::2008",25,0.158495274870678
2009,"Germany2::A1::G::2009",26,0.170418898585501
2010,"Germany2::A1::G::2010",38,0.20658947969086
2011,"Germany2::A1::G::2011",18,0.159477802911944
2012,"Germany2::A1::G::2012",21,0.201298753811494
2013,"Germany2::A1::G::2013",33,0.22238065686153
2014,"Germany2::A1::G::2014",27,0.180281792681266
2004,"Germany2::A1::U::2004",40,0.263706642232818
2005,"Germany2::A1::U::2005",32,0.192841518182755
2006,"Germany2::A1::U::2006",32,0.221770225953502
2007,"Germany2::A1::U::2007",24,0.148218965956462
2008,"Germany2::A1::U::2008",25,0.182536455363649
2009,"Germany2::A1::U::2009",29,0.18590822540057
2010,"Germany2::A1::U::2010",33,0.189674844316495
2011,"Germany2::A1::U::2011",18,0.130881372859572
2012,"Germany2::A1::U::2012",18,0.134619556268375
2013,"Germany2::A1::U::2013",26,0.176363114036361
2014,"Germany2::A1::U::2014",24,0.155400956361962
2004,"Germany2::A2::G::2004",35,0.188681744518242
2005,"Germany2::A2::G::2005",33,0.220955786320088
2006,"Germany2::A2::G::2006",28,0.205202423685307
2007,"Germany2::A2::G::2007",26,0.175245559811492
2008,"Germany2::A2::G::2008",21,0.16628478438193
2009,"Germany2::A2::G::2009",21,0.164503178289664
2010,"Germany2::A2::G::2010",27,0.166656883483787
2011,"Germany2::A2::G::2011",18,0.175343475799447
2012,"Germany2::A2::G::2012",20,0.166109099121953
2013,"Germany2::A2::G::2013",25,0.139693800146959
2014,"Germany2::A2::G::2014",29,0.146481161964675
2004,"Germany2::A2::U::2004",38,0.250531606787405
2005,"Germany2::A2::U::2005",27,0.151003081675004
2006,"Germany2::A2::U::2006",23,0.170236336896903
2007,"Germany2::A2::U::2007",18,0.121647236485299
2008,"Germany2::A2::U::2008",21,0.165706351291414
2009,"Germany2::A2::U::2009",24,0.164651870776847
2010,"Germany2::A2::U::2010",32,0.197457718717096
2011,"Germany2::A2::U::2011",17,0.12790838475905
2012,"Germany2::A2::U::2012",12,0.104744636582229
2013,"Germany2::A2::U::2013",23,0.165574830878418
2014,"Germany2::A2::U::2014",27,0.182259860262321
2004,"Germany2::A3::G::2004",39,0.201853994556451
2005,"Germany2::A3::G::2005",46,0.213719262321681
2006,"Germany2::A3::G::2006",25,0.15686932806427
2007,"Germany2::A3::G::2007",27,0.18402429197098
2008,"Germany2::A3::G::2008",20,0.18064500295414
2009,"Germany2::A3::G::2009",24,0.156298915478216
2010,"Germany2::A3::G::2010",32,0.165867949167712
2011,"Germany2::A3::G::2011",24,0.159912791123598
2012,"Germany2::A3::G::2012",16,0.119906211489994
2013,"Germany2::A3::G::2013",26,0.155963301472813
2014,"Germany2::A3::G::2014",27,0.132847609331666
2004,"Germany2::A3::U::2004",39,0.225436848144882
2005,"Germany2::A3::U::2005",40,0.203180328526406
2006,"Germany2::A3::U::2006",22,0.129849851379174
2007,"Germany2::A3::U::2007",23,0.138183375159955
2008,"Germany2::A3::U::2008",21,0.130600607036625
2009,"Germany2::A3::U::2009",30,0.157045588134707
2010,"Germany2::A3::U::2010",28,0.14323829799805
2011,"Germany2::A3::U::2011",21,0.159143166517362
2012,"Germany2::A3::U::2012",19,0.133370847882457
2013,"Germany2::A3::U::2013",24,0.147312510934596
2014,"Germany2::A3::U::2014",16,0.141044836524787
2004,"Germany2::A4::G::2004",38,0.19643018179543
2005,"Germany2::A4::G::2005",39,0.180298004163325
2006,"Germany2::A4::G::2006",25,0.129913369743966
2007,"Germany2::A4::G::2007",27,0.131471379125466
2008,"Germany2::A4::G::2008",23,0.125895296440001
2009,"Germany2::A4::G::2009",29,0.150814333099107
2010,"Germany2::A4::G::2010",29,0.140447993693747
2011,"Germany2::A4::G::2011",18,0.132621053557424
2012,"Germany2::A4::G::2012",21,0.129554766370252
2013,"Germany2::A4::G::2013",29,0.145528297205907
2014,"Germany2::A4::G::2014",30,0.148119710339599
2004,"Germany2::A4::U::2004",40,0.211027925821269
2005,"Germany2::A4::U::2005",42,0.189332012469789
2006,"Germany2::A4::U::2006",33,0.194749809547059
2007,"Germany2::A4::U::2007",29,0.204614936368952
2008,"Germany2::A4::U::2008",26,0.178341851711932
2009,"Germany2::A4::U::2009",33,0.166190875141348
2010,"Germany2::A4::U::2010",28,0.17487507944938
2011,"Germany2::A4::U::2011",13,0.168639686784034
2012,"Germany2::A4::U::2012",15,0.157521057709805
2013,"Germany2::A4::U::2013",24,0.213425549304037
2014,"Germany2::A4::U::2014",18,0.160547585143626
2004,"Germany2::A5::G::2004",40,0.184730793640626
2005,"Germany2::A5::G::2005",44,0.171171238099573
2006,"Germany2::A5::G::2006",25,0.138361818436518
2007,"Germany2::A5::G::2007",23,0.134479450124427
2008,"Germany2::A5::G::2008",26,0.138953857673329
2009,"Germany2::A5::G::2009",27,0.137453486532856
2010,"Germany2::A5::G::2010",30,0.138519040625887
2011,"Germany2::A5::G::2011",20,0.131678206333778
2012,"Germany2::A5::G::2012",19,0.118614592501438
2013,"Germany2::A5::G::2013",24,0.12871391999768
2014,"Germany2::A5::G::2014",27,0.131251331612704
2004,"Germany2::A5::U::2004",36,0.196350597763156
2005,"Germany2::A5::U::2005",34,0.195471203980107
2006,"Germany2::A5::U::2006",25,0.155167305213932
2007,"Germany2::A5::U::2007",28,0.160386827811483
2008,"Germany2::A5::U::2008",25,0.151864513058185
2009,"Germany2::A5::U::2009",27,0.155680446884002
2010,"Germany2::A5::U::2010",24,0.157551979954084
2011,"Germany2::A5::U::2011",16,0.12849788277447
2012,"Germany2::A5::U::2012",15,0.132460265130489
2013,"Germany2::A5::U::2013",22,0.137075958807212
2014,"Germany2::A5::U::2014",25,0.152585289342173
2004,"Germany2::A6::G::2004",38,0.195339182569215
2005,"Germany2::A6::G::2005",35,0.163964597670886
2006,"Germany2::A6::G::2006",29,0.168776704012928
2007,"Germany2::A6::G::2007",26,0.141209669467352
2008,"Germany2::A6::G::2008",26,0.138797919113111
2009,"Germany2::A6::G::2009",26,0.134619513558957
2010,"Germany2::A6::G::2010",37,0.159355185846821
2011,"Germany2::A6::G::2011",20,0.15698674345568
2012,"Germany2::A6::G::2012",12,0.136259916322483
2013,"Germany2::A6::G::2013",26,0.133678506503989
2014,"Germany2::A6::G::2014",31,0.14769675358074
2004,"Germany2::A6::U::2004",38,0.179152887337129
2005,"Germany2::A6::U::2005",33,0.167888707431127
2006,"Germany2::A6::U::2006",27,0.170271112484028
2007,"Germany2::A6::U::2007",27,0.16099382188239
2008,"Germany2::A6::U::2008",21,0.16357839636233
2009,"Germany2::A6::U::2009",23,0.188112758368014
2010,"Germany2::A6::U::2010",24,0.19339957598537
2011,"Germany2::A6::U::2011",14,0.16551238944683
2012,"Germany2::A6::U::2012",11,0.14262727775796
2013,"Germany2::A6::U::2013",20,0.158063069703637
2014,"Germany2::A6::U::2014",26,0.15976641699581
2004,"Germany2::B1::G::2004",48,0.232282016771987
2005,"Germany2::B1::G::2005",48,0.235038259252081
2006,"Germany2::B1::G::2006",30,0.187321642854058
2007,"Germany2::B1::G::2007",30,0.192486607527298
2008,"Germany2::B1::G::2008",29,0.163772068743236
2009,"Germany2::B1::G::2009",32,0.156743036332727
2010,"Germany2::B1::G::2010",38,0.172951906820019
2011,"Germany2::B1::G::2011",28,0.201180475559432
2012,"Germany2::B1::G::2012",35,0.189747671468459
2013,"Germany2::B1::G::2013",38,0.200896251020342
2014,"Germany2::B1::G::2014",36,0.182318237727282
2004,"Germany2::B1::U::2004",45,0.229679272718769
2005,"Germany2::B1::U::2005",45,0.238617443584997
2006,"Germany2::B1::U::2006",31,0.184881491186464
2007,"Germany2::B1::U::2007",34,0.174086208831415
2008,"Germany2::B1::U::2008",27,0.154937962851038
2009,"Germany2::B1::U::2009",31,0.164131756853411
2010,"Germany2::B1::U::2010",45,0.20092365342067
2011,"Germany2::B1::U::2011",26,0.159207272373354
2012,"Germany2::B1::U::2012",27,0.139593010210631
2013,"Germany2::B1::U::2013",24,0.134833697993228
2014,"Germany2::B1::U::2014",31,0.152338921588781
2004,"Germany2::B2::G::2004",57,0.224238341901198
2005,"Germany2::B2::G::2005",51,0.20114604633244
2006,"Germany2::B2::G::2006",29,0.156082400711871
2007,"Germany2::B2::G::2007",31,0.159102304310012
2008,"Germany2::B2::G::2008",31,0.160203086582856
2009,"Germany2::B2::G::2009",32,0.142215460418664
2010,"Germany2::B2::G::2010",35,0.150421021113483
2011,"Germany2::B2::G::2011",22,0.124211606613156
2012,"Germany2::B2::G::2012",24,0.137111947852811
2013,"Germany2::B2::G::2013",28,0.139847545908467
2014,"Germany2::B2::G::2014",35,0.14715872116175
2004,"Germany2::B2::U::2004",44,0.23261447106859
2005,"Germany2::B2::U::2005",48,0.246369554391307
2006,"Germany2::B2::U::2006",33,0.227371694282445
2007,"Germany2::B2::U::2007",32,0.204008938959327
2008,"Germany2::B2::U::2008",22,0.17040409106219
