"year","exp_unit","richness","Evar"
"2009","bnch.us::3::NPK",9,0.327153305942293
"2010","bnch.us::3::NPK",6,0.337696525165477
"2011","bnch.us::3::NPK",6,0.304454101698034
"2012","bnch.us::3::NPK",7,0.732623930481054
"2013","bnch.us::3::NPK",7,0.258259689397595
"2014","bnch.us::3::NPK",5,0.564267614935283
"2015","bnch.us::3::NPK",5,0.567805861235864
"2016","bnch.us::3::NPK",7,0.307963797876037
"2017","bnch.us::3::NPK",5,0.59117218417682
"2018","bnch.us::3::NPK",7,0.750475395611884
"2019","bnch.us::3::NPK",6,0.443650272902697
"2020","bnch.us::3::NPK",6,0.633926002907458
"2021","bnch.us::3::NPK",6,0.439267894684402
"2022","bnch.us::3::NPK",6,0.793550239465098
"2008","bnch.us::3::NPK+Fence",9,0.303611682166389
"2009","bnch.us::3::NPK+Fence",6,0.58993557465837
"2010","bnch.us::3::NPK+Fence",7,0.591273499517196
"2011","bnch.us::3::NPK+Fence",7,0.595551600298725
"2012","bnch.us::3::NPK+Fence",7,0.605020112324622
"2013","bnch.us::3::NPK+Fence",6,0.661546492899521
"2014","bnch.us::3::NPK+Fence",5,0.288207079167247
"2015","bnch.us::3::NPK+Fence",5,0.922808581361972
"2016","bnch.us::3::NPK+Fence",4,0.516027192624292
"2017","bnch.us::3::NPK+Fence",5,0.888332912860825
"2018","bnch.us::3::NPK+Fence",6,0.848433165966541
"2019","bnch.us::3::NPK+Fence",6,0.582053905920121
"2020","bnch.us::3::NPK+Fence",6,0.766998171384375
"2021","bnch.us::3::NPK+Fence",5,0.333209053852632
"2022","bnch.us::3::NPK+Fence",6,0.901079296592987
"2008","bnch.us::3::P",5,0.300141864349287
"2010","bnch.us::3::P",6,0.65140603106961
"2011","bnch.us::3::P",6,0.305266391256043
"2012","bnch.us::3::P",4,0.937633663081262
"2013","bnch.us::3::P",6,0.500227308413391
"2014","bnch.us::3::P",8,0.161917203608124
"2015","bnch.us::3::P",6,0.192747525481866
"2016","bnch.us::3::P",7,0.233794048677601
"2017","bnch.us::3::P",7,0.32346319760268
"2018","bnch.us::3::P",7,0.511217383765778
"2019","bnch.us::3::P",7,0.504774629787839
"2020","bnch.us::3::P",5,0.776211375124955
"2021","bnch.us::3::P",6,0.452490238599398
"2022","bnch.us::3::P",5,0.875403390552774
"2008","bnch.us::3::PK",5,0.820463389635286
"2009","bnch.us::3::PK",5,0.622493249276177
"2010","bnch.us::3::PK",5,0.283673042858543
"2011","bnch.us::3::PK",8,0.292990168731402
"2012","bnch.us::3::PK",4,0.559054211133937
"2013","bnch.us::3::PK",8,0.299006217402896
"2014","bnch.us::3::PK",5,0.570105555919053
"2015","bnch.us::3::PK",4,0.832912233286981
"2016","bnch.us::3::PK",7,0.302706591316409
"2017","bnch.us::3::PK",5,0.529168951266517
"2018","bnch.us::3::PK",6,0.843573021130622
"2019","bnch.us::3::PK",5,0.614134181232528
"2020","bnch.us::3::PK",5,0.599678782373811
"2021","bnch.us::3::PK",5,0.606141818436015
"2022","bnch.us::3::PK",5,0.706864210459972
"2009","bogong.au::1::Control",27,0.0620520299231891
"2010","bogong.au::1::Control",16,0.0676684893493332
"2011","bogong.au::1::Control",17,0.0696459947519915
"2012","bogong.au::1::Control",17,0.0690329901937858
"2013","bogong.au::1::Control",17,0.0674873123448124
"2014","bogong.au::1::Control",17,0.0725599059793838
"2015","bogong.au::1::Control",18,0.0826368966409479
"2016","bogong.au::1::Control",19,0.0791966551226867
"2017","bogong.au::1::Control",17,0.111607604265974
"2018","bogong.au::1::Control",18,0.0827138659691615
"2019","bogong.au::1::Control",19,0.0641324737299653
"2020","bogong.au::1::Control",16,0.0830182079098963
"2021","bogong.au::1::Control",20,0.0771052144090505
"2022","bogong.au::1::Control",20,0.0819841857546356
"2023","bogong.au::1::Control",17,0.0883374314121671
"2010","bogong.au::1::Fence",20,0.0828149015355429
"2011","bogong.au::1::Fence",21,0.0768959452995837
"2012","bogong.au::1::Fence",22,0.0737249567186364
"2013","bogong.au::1::Fence",20,0.0661914402636355
"2014","bogong.au::1::Fence",20,0.0772029707442631
"2015","bogong.au::1::Fence",23,0.0702590641873619
"2016","bogong.au::1::Fence",25,0.0786543220996027
"2017","bogong.au::1::Fence",23,0.0857781804729443
"2018","bogong.au::1::Fence",25,0.0736263517377421
"2019","bogong.au::1::Fence",23,0.07419857879689
"2020","bogong.au::1::Fence",24,0.0825590476561113
"2021","bogong.au::1::Fence",22,0.0880951256241144
"2022","bogong.au::1::Fence",23,0.0713068869542288
"2023","bogong.au::1::Fence",22,0.0726436236661391
"2010","bogong.au::1::K",16,0.0750935269259602
"2011","bogong.au::1::K",12,0.0591382717551665
"2012","bogong.au::1::K",15,0.0596146584689143
"2013","bogong.au::1::K",15,0.0728967009107442
"2014","bogong.au::1::K",15,0.0770346953346583
"2015","bogong.au::1::K",17,0.0683822754423146
"2016","bogong.au::1::K",18,0.0701306985891246
"2017","bogong.au::1::K",17,0.073544680880023
"2018","bogong.au::1::K",15,0.0876156458516024
"2019","bogong.au::1::K",16,0.080263700249077
"2020","bogong.au::1::K",17,0.060699204534433
"2021","bogong.au::1::K",20,0.0737649604279526
"2022","bogong.au::1::K",19,0.0807647320791658
"2023","bogong.au::1::K",16,0.0751875858491744
"2010","bogong.au::1::N",17,0.0754107580289595
"2011","bogong.au::1::N",20,0.0814376251766635
"2012","bogong.au::1::N",17,0.0594340267564705
"2013","bogong.au::1::N",17,0.0957915497982095
"2014","bogong.au::1::N",18,0.0785437478062508
"2015","bogong.au::1::N",20,0.0667247242030031
"2016","bogong.au::1::N",17,0.133413598124329
"2017","bogong.au::1::N",17,0.130896855364773
"2018","bogong.au::1::N",19,0.0801232594717863
"2019","bogong.au::1::N",18,0.0724607793285316
"2020","bogong.au::1::N",16,0.0652261998804946
"2021","bogong.au::1::N",17,0.0602495582300565
"2022","bogong.au::1::N",16,0.0709899924154713
"2023","bogong.au::1::N",11,0.0610415226493275
"2010","bogong.au::1::NK",15,0.0722645488408545
"2011","bogong.au::1::NK",14,0.0852380698604777
"2012","bogong.au::1::NK",15,0.0767893034095216
"2013","bogong.au::1::NK",14,0.0868759033819064
"2014","bogong.au::1::NK",14,0.0835215772624265
"2015","bogong.au::1::NK",17,0.0837887221186128
"2016","bogong.au::1::NK",14,0.112441114020504
"2017","bogong.au::1::NK",15,0.0896369652180229
"2018","bogong.au::1::NK",15,0.0861548712935926
"2019","bogong.au::1::NK",13,0.149091511897506
"2020","bogong.au::1::NK",13,0.0581700063173064
"2021","bogong.au::1::NK",15,0.0566330484644753
"2022","bogong.au::1::NK",13,0.0985852430344818
"2023","bogong.au::1::NK",13,0.0687084815332786
"2010","bogong.au::1::NP",15,0.0689235084481463
"2011","bogong.au::1::NP",11,0.0738503534036328
"2012","bogong.au::1::NP",12,0.0575995864548835
"2013","bogong.au::1::NP",14,0.0655648368308783
"2014","bogong.au::1::NP",11,0.0599308540514483
"2015","bogong.au::1::NP",12,0.0752541435952152
"2016","bogong.au::1::NP",11,0.146183285121007
"2017","bogong.au::1::NP",10,0.124458678425242
"2018","bogong.au::1::NP",12,0.0626074087844091
"2019","bogong.au::1::NP",10,0.0628426123888903
"2020","bogong.au::1::NP",11,0.073709243415952
"2021","bogong.au::1::NP",11,0.0610826298437894
"2022","bogong.au::1::NP",11,0.0648843528024262
"2023","bogong.au::1::NP",10,0.0574588383490163
"2010","bogong.au::1::NPK",16,0.0797088222317313
"2011","bogong.au::1::NPK",17,0.0884901429985028
"2012","bogong.au::1::NPK",17,0.06208782358228
"2013","bogong.au::1::NPK",15,0.0666451201859265
"2014","bogong.au::1::NPK",15,0.0782447937010952
"2015","bogong.au::1::NPK",14,0.123341781280188
"2016","bogong.au::1::NPK",14,0.115830116275918
"2017","bogong.au::1::NPK",15,0.116348921976699
"2018","bogong.au::1::NPK",13,0.16492777781629
"2019","bogong.au::1::NPK",16,0.0905343419375358
"2020","bogong.au::1::NPK",14,0.091711925080216
"2021","bogong.au::1::NPK",14,0.0808247825099726
"2022","bogong.au::1::NPK",13,0.0760837140450578
"2023","bogong.au::1::NPK",14,0.0558149003583812
"2010","bogong.au::1::NPK+Fence",17,0.0731945035733363
"2011","bogong.au::1::NPK+Fence",16,0.0634964450206766
"2012","bogong.au::1::NPK+Fence",15,0.0633044226468534
"2013","bogong.au::1::NPK+Fence",11,0.50816850658169
"2014","bogong.au::1::NPK+Fence",12,0.145152441262785
"2015","bogong.au::1::NPK+Fence",12,0.159328859120072
"2016","bogong.au::1::NPK+Fence",14,0.064460796446729
"2017","bogong.au::1::NPK+Fence",12,0.108220128016639
"2018","bogong.au::1::NPK+Fence",13,0.0613023420164808
"2019","bogong.au::1::NPK+Fence",13,0.0702970421658626
"2020","bogong.au::1::NPK+Fence",9,0.0659436056251883
"2021","bogong.au::1::NPK+Fence",8,0.058075185031314
"2022","bogong.au::1::NPK+Fence",6,0.0548786901867239
"2023","bogong.au::1::NPK+Fence",5,0.0397795834102593
"2010","bogong.au::1::P",15,0.0885177311307801
"2011","bogong.au::1::P",15,0.060062227603668
"2012","bogong.au::1::P",19,0.0642119608417749
"2013","bogong.au::1::P",17,0.0586034888509237
"2014","bogong.au::1::P",20,0.064593859688714
"2015","bogong.au::1::P",20,0.0652115217096351
"2016","bogong.au::1::P",18,0.0828930541547622
"2017","bogong.au::1::P",19,0.0999231709091887
"2018","bogong.au::1::P",20,0.0734054594578887
"2019","bogong.au::1::P",21,0.092264373880766
"2020","bogong.au::1::P",18,0.101212228631927
"2021","bogong.au::1::P",20,0.0873644555960315
"2022","bogong.au::1::P",21,0.0661354546799574
"2023","bogong.au::1::P",20,0.0601920123748545
"2010","bogong.au::1::PK",18,0.0646095711113888
"2011","bogong.au::1::PK",18,0.069914347706116
"2012","bogong.au::1::PK",18,0.0893295399568591
"2013","bogong.au::1::PK",18,0.0684439966895538
"2014","bogong.au::1::PK",19,0.0657101205413436
"2015","bogong.au::1::PK",21,0.0689145753940038
"2016","bogong.au::1::PK",20,0.0669854818292942
"2017","bogong.au::1::PK",21,0.0681516215215264
"2018","bogong.au::1::PK",20,0.0868895404458417
"2019","bogong.au::1::PK",21,0.083518753882284
"2020","bogong.au::1::PK",23,0.0743487431333918
"2021","bogong.au::1::PK",20,0.0755646542526839
"2022","bogong.au::1::PK",22,0.074660799942186
"2023","bogong.au::1::PK",20,0.0836503091364992
"2009","bogong.au::2::Control",27,0.0971658146163104
"2010","bogong.au::2::Control",19,0.0687512624616331
"2011","bogong.au::2::Control",19,0.0719025677212231
"2012","bogong.au::2::Control",21,0.071969595053587
"2013","bogong.au::2::Control",19,0.124678461425809
"2014","bogong.au::2::Control",22,0.0660580155950796
"2015","bogong.au::2::Control",22,0.0806816088380912
"2016","bogong.au::2::Control",21,0.0708972807546536
"2017","bogong.au::2::Control",21,0.066398927731578
"2018","bogong.au::2::Control",21,0.0728521944803363
"2019","bogong.au::2::Control",19,0.0659854196426535
"2020","bogong.au::2::Control",18,0.0673691484573558
"2021","bogong.au::2::Control",21,0.060460662707015
"2022","bogong.au::2::Control",20,0.0609053489994044
"2023","bogong.au::2::Control",20,0.0617452846615342
"2010","bogong.au::2::Fence",15,0.0594704728700732
"2011","bogong.au::2::Fence",14,0.0650393738387394
"2012","bogong.au::2::Fence",17,0.0596516800278113
"2013","bogong.au::2::Fence",18,0.0664778469649601
"2014","bogong.au::2::Fence",20,0.0723389321088109
"2015","bogong.au::2::Fence",20,0.0745089588436172
"2016","bogong.au::2::Fence",20,0.0681520000870766
"2017","bogong.au::2::Fence",19,0.0691864262396109
"2018","bogong.au::2::Fence",19,0.0829114849088672
"2019","bogong.au::2::Fence",18,0.0734579810630174
"2020","bogong.au::2::Fence",18,0.0672783350439559
"2021","bogong.au::2::Fence",18,0.0610475416851731
"2022","bogong.au::2::Fence",23,0.0635984383569426
"2023","bogong.au::2::Fence",20,0.0653235763291797
"2010","bogong.au::2::K",22,0.0751659863742613
"2011","bogong.au::2::K",22,0.0727467784911504
"2012","bogong.au::2::K",24,0.0729838885799637
"2013","bogong.au::2::K",22,0.0757447499003921
"2014","bogong.au::2::K",23,0.0725147189828583
"2015","bogong.au::2::K",24,0.0707609438157615
"2016","bogong.au::2::K",24,0.0732947457872017
"2017","bogong.au::2::K",24,0.0867429732386156
"2018","bogong.au::2::K",23,0.0717672988488277
"2019","bogong.au::2::K",22,0.0832625603312023
"2020","bogong.au::2::K",20,0.0802039870943371
"2021","bogong.au::2::K",21,0.132778619316441
"2022","bogong.au::2::K",23,0.0907072420279209
"2023","bogong.au::2::K",21,0.0716508068672488
"2010","bogong.au::2::N",17,0.0696152116099729
"2011","bogong.au::2::N",16,0.070079230505979
"2012","bogong.au::2::N",14,0.0715350645669929
"2013","bogong.au::2::N",16,0.0678795090827402
"2014","bogong.au::2::N",15,0.0612811638157958
"2015","bogong.au::2::N",18,0.0689509817368679
"2016","bogong.au::2::N",16,0.0754848755319081
"2017","bogong.au::2::N",17,0.0692891081315872
"2018","bogong.au::2::N",14,0.0763642046650491
"2019","bogong.au::2::N",18,0.0659150606526445
"2020","bogong.au::2::N",12,0.0659678246642017
"2021","bogong.au::2::N",16,0.0703234995659671
"2022","bogong.au::2::N",10,0.0625271250235702
"2023","bogong.au::2::N",11,0.0664195292101595
"2010","bogong.au::2::NK",16,0.0656436767600503
"2011","bogong.au::2::NK",15,0.0838577918018995
"2012","bogong.au::2::NK",18,0.0701099010331054
"2013","bogong.au::2::NK",18,0.0841566256825248
"2014","bogong.au::2::NK",16,0.0861685204587372
"2015","bogong.au::2::NK",18,0.11058284003903
"2016","bogong.au::2::NK",18,0.071624417416197
"2017","bogong.au::2::NK",20,0.0832762255894819
"2018","bogong.au::2::NK",19,0.0937825581945845
"2019","bogong.au::2::NK",19,0.0721378012637235
"2020","bogong.au::2::NK",17,0.0651648308914442
"2021","bogong.au::2::NK",16,0.0777066242038269
"2022","bogong.au::2::NK",17,0.0572732590717115
"2023","bogong.au::2::NK",15,0.0629422127647385
"2010","bogong.au::2::NP",18,0.0701752182026587
"2011","bogong.au::2::NP",18,0.071059216930594
"2012","bogong.au::2::NP",16,0.0727794319042334
"2013","bogong.au::2::NP",15,0.0638494686774312
"2014","bogong.au::2::NP",16,0.0622915805086054
"2015","bogong.au::2::NP",15,0.0621248071326268
"2016","bogong.au::2::NP",16,0.0654106970969284
"2017","bogong.au::2::NP",16,0.0713732274437683
"2018","bogong.au::2::NP",16,0.0667004813191979
"2019","bogong.au::2::NP",16,0.0673442979805995
"2020","bogong.au::2::NP",16,0.0617240959599299
"2021","bogong.au::2::NP",12,0.0729385062230918
"2022","bogong.au::2::NP",11,0.133551358976593
"2023","bogong.au::2::NP",11,0.0819606489956881
"2010","bogong.au::2::NPK",21,0.0783972515496161
"2011","bogong.au::2::NPK",21,0.0655406467181647
"2012","bogong.au::2::NPK",22,0.0686485667219836
"2013","bogong.au::2::NPK",17,0.0583995109984219
"2014","bogong.au::2::NPK",20,0.0603044653992525
"2015","bogong.au::2::NPK",19,0.0671535175123863
"2016","bogong.au::2::NPK",20,0.0672044717326131
"2017","bogong.au::2::NPK",21,0.0779294974658776
"2018","bogong.au::2::NPK",15,0.0715969951171865
"2019","bogong.au::2::NPK",16,0.115222183901466
"2020","bogong.au::2::NPK",18,0.0672087753821248
"2021","bogong.au::2::NPK",18,0.084272075113583
"2022","bogong.au::2::NPK",16,0.0971507121418531
"2023","bogong.au::2::NPK",14,0.0567078767988961
"2010","bogong.au::2::NPK+Fence",15,0.0760422640616585
"2011","bogong.au::2::NPK+Fence",15,0.0604840932367161
"2012","bogong.au::2::NPK+Fence",18,0.0663137472839823
"2013","bogong.au::2::NPK+Fence",15,0.0702934857137857
"2014","bogong.au::2::NPK+Fence",17,0.0680153169497888
"2015","bogong.au::2::NPK+Fence",17,0.106726612080646
"2016","bogong.au::2::NPK+Fence",18,0.072751690890778
"2017","bogong.au::2::NPK+Fence",19,0.0859490338622502
"2018","bogong.au::2::NPK+Fence",15,0.0771900748947948
"2019","bogong.au::2::NPK+Fence",16,0.0727410455365456
"2020","bogong.au::2::NPK+Fence",14,0.0879631618380984
"2021","bogong.au::2::NPK+Fence",16,0.0614649065196374
"2022","bogong.au::2::NPK+Fence",15,0.0523027250588926
"2023","bogong.au::2::NPK+Fence",15,0.0701491290987599
"2010","bogong.au::2::P",13,0.061954757675399
"2011","bogong.au::2::P",14,0.0626828793017357
"2012","bogong.au::2::P",17,0.061106669244042
"2013","bogong.au::2::P",16,0.0573299489313462
"2014","bogong.au::2::P",15,0.0543560553187522
"2015","bogong.au::2::P",17,0.0575889218402352
"2016","bogong.au::2::P",16,0.0596545729424399
"2017","bogong.au::2::P",17,0.0583638259043064
"2018","bogong.au::2::P",15,0.0604442995651797
"2019","bogong.au::2::P",18,0.0623808704703395
"2020","bogong.au::2::P",18,0.066754102960784
"2021","bogong.au::2::P",19,0.0638593956304484
"2022","bogong.au::2::P",18,0.0617073517131753
"2023","bogong.au::2::P",15,0.0608402287508885
"2010","bogong.au::2::PK",19,0.0664534200105747
"2011","bogong.au::2::PK",18,0.0690656031636276
"2012","bogong.au::2::PK",20,0.0644421418458426
"2013","bogong.au::2::PK",16,0.0720705469825575
"2014","bogong.au::2::PK",17,0.062894440957051
"2015","bogong.au::2::PK",20,0.0834245945246395
"2016","bogong.au::2::PK",20,0.0749761492895176
"2017","bogong.au::2::PK",20,0.0675422408623679
"2018","bogong.au::2::PK",18,0.0620293012388107
"2019","bogong.au::2::PK",17,0.0636572696036483
"2020","bogong.au::2::PK",17,0.0657828318394857
"2021","bogong.au::2::PK",18,0.0631280319808973
"2022","bogong.au::2::PK",21,0.0621480668226724
"2023","bogong.au::2::PK",17,0.0589391194923308
"2009","bogong.au::3::Control",29,0.0685753923565192
"2010","bogong.au::3::Control",18,0.0700462816386026
"2011","bogong.au::3::Control",21,0.0733682838068126
"2012","bogong.au::3::Control",20,0.0694464668734454
"2013","bogong.au::3::Control",19,0.0697632176292636
"2014","bogong.au::3::Control",19,0.067455612745094
"2015","bogong.au::3::Control",20,0.0659521287083604
"2016","bogong.au::3::Control",20,0.0717905233332384
"2017","bogong.au::3::Control",21,0.0684164767310781
"2018","bogong.au::3::Control",19,0.067472786558523
"2019","bogong.au::3::Control",22,0.0668200512238363
"2020","bogong.au::3::Control",20,0.0696110216440361
"2021","bogong.au::3::Control",23,0.0676523975614095
"2022","bogong.au::3::Control",25,0.0700443127984764
"2023","bogong.au::3::Control",24,0.0682760405096837
"2010","bogong.au::3::Fence",21,0.0682099877396142
"2011","bogong.au::3::Fence",19,0.0702029667564945
"2012","bogong.au::3::Fence",23,0.0763439048099878
"2013","bogong.au::3::Fence",20,0.0701511118829322
"2014","bogong.au::3::Fence",22,0.0757120828902315
"2015","bogong.au::3::Fence",22,0.0713260422870731
"2016","bogong.au::3::Fence",21,0.0716823212016883
"2017","bogong.au::3::Fence",22,0.068770186940271
"2018","bogong.au::3::Fence",22,0.0727626347686809
"2019","bogong.au::3::Fence",22,0.0728732557421673
"2020","bogong.au::3::Fence",19,0.0704851740734145
"2021","bogong.au::3::Fence",20,0.0721886205351243
"2022","bogong.au::3::Fence",22,0.0716385310939256
"2023","bogong.au::3::Fence",20,0.0696758846075893
"2010","bogong.au::3::K",16,0.0726068453522738
"2011","bogong.au::3::K",16,0.0808823080914104
"2012","bogong.au::3::K",23,0.0669117221189206
"2013","bogong.au::3::K",16,0.07536979359448
"2014","bogong.au::3::K",14,0.0712812735554023
"2015","bogong.au::3::K",15,0.0683698436132011
"2016","bogong.au::3::K",17,0.0733563931973261
"2017","bogong.au::3::K",16,0.0684269768005409
"2018","bogong.au::3::K",16,0.0666752643361385
"2019","bogong.au::3::K",17,0.0688556258686346
"2020","bogong.au::3::K",15,0.0638494828261353
"2021","bogong.au::3::K",20,0.0683485969057893
"2022","bogong.au::3::K",18,0.0670197693479284
"2023","bogong.au::3::K",18,0.0665063404603757
"2010","bogong.au::3::N",16,0.0714783425295026
"2011","bogong.au::3::N",17,0.0692251072645971
"2012","bogong.au::3::N",18,0.0696764754233864
"2013","bogong.au::3::N",15,0.0607588260946907
"2014","bogong.au::3::N",18,0.0689985655907497
"2015","bogong.au::3::N",17,0.0721551106928126
"2016","bogong.au::3::N",17,0.0651188053386409
"2017","bogong.au::3::N",19,0.0669262901592729
"2018","bogong.au::3::N",16,0.0641655325055448
"2019","bogong.au::3::N",19,0.0698511431924281
"2020","bogong.au::3::N",17,0.0719465595076477
"2021","bogong.au::3::N",17,0.0611295936151888
"2022","bogong.au::3::N",16,0.065791520379556
"2023","bogong.au::3::N",12,0.0666357553646355
"2010","bogong.au::3::NK",16,0.0712688550653662
"2011","bogong.au::3::NK",17,0.0667224871639116
"2012","bogong.au::3::NK",16,0.0877390557538346
"2013","bogong.au::3::NK",15,0.0724079054452657
"2014","bogong.au::3::NK",17,0.0676111877368237
"2015","bogong.au::3::NK",16,0.0653890378735607
"2016","bogong.au::3::NK",16,0.0895712053108488
"2017","bogong.au::3::NK",15,0.0652723787079369
"2018","bogong.au::3::NK",15,0.0641947376261405
"2019","bogong.au::3::NK",17,0.0610428332862643
"2020","bogong.au::3::NK",12,0.0639379589651826
"2021","bogong.au::3::NK",15,0.0597510616302447
"2022","bogong.au::3::NK",15,0.0603403517390986
"2023","bogong.au::3::NK",14,0.0697010919047129
"2010","bogong.au::3::NP",21,0.0685426918200377
"2011","bogong.au::3::NP",21,0.0673574286494348
"2012","bogong.au::3::NP",20,0.07016826136654
"2013","bogong.au::3::NP",18,0.0626925371727263
"2014","bogong.au::3::NP",19,0.068177642264734
"2015","bogong.au::3::NP",21,0.0616984440408506
"2016","bogong.au::3::NP",19,0.0698449532650199
"2017","bogong.au::3::NP",19,0.0679180737661992
"2018","bogong.au::3::NP",21,0.0645960347348908
"2019","bogong.au::3::NP",21,0.0672748065028432
"2020","bogong.au::3::NP",18,0.0589963645994726
"2021","bogong.au::3::NP",15,0.0699256119903707
"2022","bogong.au::3::NP",11,0.132761316445752
"2023","bogong.au::3::NP",10,0.058798565907409
"2010","bogong.au::3::NPK",17,0.0691824858385577
"2011","bogong.au::3::NPK",19,0.0717186349704632
"2012","bogong.au::3::NPK",22,0.0694738213800696
"2013","bogong.au::3::NPK",17,0.0721825516194474
"2014","bogong.au::3::NPK",17,0.065608474761101
"2015","bogong.au::3::NPK",16,0.0858953790145663
"2016","bogong.au::3::NPK",18,0.0931288657018908
"2017","bogong.au::3::NPK",16,0.0576042683104391
"2018","bogong.au::3::NPK",17,0.0617948706852727
"2019","bogong.au::3::NPK",14,0.111950154057994
"2020","bogong.au::3::NPK",15,0.0760766560553943
"2021","bogong.au::3::NPK",15,0.0923794518660295
"2022","bogong.au::3::NPK",11,0.0574245490839583
"2023","bogong.au::3::NPK",11,0.0696323974430241
"2010","bogong.au::3::NPK+Fence",17,0.0760656180873133
"2011","bogong.au::3::NPK+Fence",16,0.0663773313180613
"2012","bogong.au::3::NPK+Fence",20,0.0654003401592494
"2013","bogong.au::3::NPK+Fence",16,0.0698700889353761
"2014","bogong.au::3::NPK+Fence",17,0.0693798351055201
"2015","bogong.au::3::NPK+Fence",14,0.0683319039953756
"2016","bogong.au::3::NPK+Fence",18,0.0684706904514212
"2017","bogong.au::3::NPK+Fence",17,0.0671593406778589
"2018","bogong.au::3::NPK+Fence",15,0.0621251660991431
"2019","bogong.au::3::NPK+Fence",16,0.0732504011550293
"2020","bogong.au::3::NPK+Fence",15,0.072060497286967
"2021","bogong.au::3::NPK+Fence",15,0.0685634318955372
"2022","bogong.au::3::NPK+Fence",10,0.122514014518471
"2023","bogong.au::3::NPK+Fence",10,0.0677037395123139
"2010","bogong.au::3::P",20,0.0721417324061657
"2011","bogong.au::3::P",21,0.07523547584668
"2012","bogong.au::3::P",22,0.0683515864831236
"2013","bogong.au::3::P",21,0.0733625622391738
"2014","bogong.au::3::P",22,0.0676924159543716
"2015","bogong.au::3::P",23,0.0657111273907013
"2016","bogong.au::3::P",23,0.0711925384408121
"2017","bogong.au::3::P",23,0.0665865034227835
"2018","bogong.au::3::P",24,0.0660711389579179
"2019","bogong.au::3::P",24,0.0658721122193833
"2020","bogong.au::3::P",22,0.065687034000137
"2021","bogong.au::3::P",23,0.070298704038304
"2022","bogong.au::3::P",23,0.0652517617832509
"2023","bogong.au::3::P",24,0.0639899416258322
"2010","bogong.au::3::PK",22,0.082052507221442
"2011","bogong.au::3::PK",19,0.0711079409388321
"2012","bogong.au::3::PK",18,0.0678840599095989
"2013","bogong.au::3::PK",18,0.06914550091571
"2014","bogong.au::3::PK",18,0.0684471421843806
"2015","bogong.au::3::PK",18,0.0668214991890284
"2016","bogong.au::3::PK",18,0.0691485898408568
"2017","bogong.au::3::PK",18,0.069560129647773
"2018","bogong.au::3::PK",17,0.0742854754071958
"2019","bogong.au::3::PK",19,0.0711276142896734
"2020","bogong.au::3::PK",17,0.0663041266706148
"2021","bogong.au::3::PK",20,0.0679646370167644
"2022","bogong.au::3::PK",21,0.0682102775134057
"2023","bogong.au::3::PK",20,0.0643436456124188
"2007","bttr.us::1::Control",30,0.265599863320453
"2007","bttr.us::2::Control",40,0.155184174739272
"2007","bttr.us::3::Control",31,0.16465363032453
"2013","bunya.au::1::Control",14,0.170597597640605
"2013","bunya.au::2::Control",9,0.154679833801984
"2013","bunya.au::3::Control",12,0.110745653621854
"2008","burrawan.au::1::Control",20,0.232008150600742
"2009","burrawan.au::1::Control",10,0.282538804928321
"2010","burrawan.au::1::Control",7,0.365604357010635
"2011","burrawan.au::1::Control",6,0.259769019456498
"2012","burrawan.au::1::Control",9,0.287482413626655
"2013","burrawan.au::1::Control",9,0.256077079616115
"2014","burrawan.au::1::Control",8,0.282847738798047
"2015","burrawan.au::1::Control",8,0.417384598596571
"2016","burrawan.au::1::Control",9,0.16811090476599
"2017","burrawan.au::1::Control",7,0.401878499972748
"2018","burrawan.au::1::Control",7,0.320013825721121
"2019","burrawan.au::1::Control",8,0.288143869137186
"2009","burrawan.au::1::Fence",11,0.367699544583764
"2010","burrawan.au::1::Fence",8,0.367812994772652
"2011","burrawan.au::1::Fence",10,0.36081899433669
"2012","burrawan.au::1::Fence",5,0.258162884700263
"2013","burrawan.au::1::Fence",9,0.609666862622495
"2014","burrawan.au::1::Fence",5,0.649114357096023
"2015","burrawan.au::1::Fence",6,0.327262361053427
"2016","burrawan.au::1::Fence",9,0.362822026853748
"2017","burrawan.au::1::Fence",6,0.289048983036895
"2018","burrawan.au::1::Fence",6,0.12809465817947
"2019","burrawan.au::1::Fence",5,0.31062393734196
"2009","burrawan.au::1::K",11,0.375158894040599
"2010","burrawan.au::1::K",13,0.363031085996097
"2011","burrawan.au::1::K",12,0.317361751164416
"2012","burrawan.au::1::K",9,0.281882987094413
"2013","burrawan.au::1::K",8,0.281260887518628
"2014","burrawan.au::1::K",9,0.267171296604206
"2015","burrawan.au::1::K",8,0.1977036938527
"2016","burrawan.au::1::K",11,0.269932794450511
"2017","burrawan.au::1::K",9,0.284209946336136
"2018","burrawan.au::1::K",7,0.209868806688156
"2019","burrawan.au::1::K",4,0.100981572266961
"2009","burrawan.au::1::N",14,0.517876775315535
"2010","burrawan.au::1::N",14,0.378524860024152
"2011","burrawan.au::1::N",14,0.324663735141549
"2012","burrawan.au::1::N",10,0.254536069577667
"2013","burrawan.au::1::N",8,0.288887910231872
"2014","burrawan.au::1::N",9,0.509292068426678
"2015","burrawan.au::1::N",6,0.104770080760808
"2016","burrawan.au::1::N",10,0.198812285683072
"2017","burrawan.au::1::N",6,0.301386435133574
"2018","burrawan.au::1::N",6,0.0940678441618618
"2019","burrawan.au::1::N",6,0.307330466559494
"2009","burrawan.au::1::NK",14,0.384585102679535
